timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-02T22:02:33,codecarbon,5c33c76e-2e62-4077-9449-323945baf14c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,365.8476016999921,0.0030686156666778,8.387688350064038e-06,42.5,10.999031284539464,20.0,0.0043179775092362,0.0004052344908539,0.0020300822383332,0.0067532942384234,United States,USA,georgia,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.1,16,AMD Ryzen 9 7940HS w/ Radeon 780M Graphics,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-84.2945,33.6163,31.21674346923828,machine,N,1.0
2025-05-02T22:10:07,codecarbon,d573e193-1ec0-49cc-b480-2c74d4977f00,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,371.2190197000018,0.0031034030307761,8.36003239619602e-06,42.5,5.521196191610096,20.0,0.0043813782631245,0.000388924477806,0.0020595502233332,0.0068298529642638,United States,USA,georgia,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.1,16,AMD Ryzen 9 7940HS w/ Radeon 780M Graphics,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-84.2945,33.6163,31.21674346923828,machine,N,1.0
2025-05-02T22:18:40,codecarbon,dfc4e998-e594-48c7-8ad7-28c2b8b9b216,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,363.25543600000674,0.003028560865482642,8.337276101995032e-06,42.5,4.782345959727198,20.0,0.004287364768680345,0.00036229945650600136,0.002015478909444452,0.006665143134630798,United States,USA,georgia,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.1,16,AMD Ryzen 9 7940HS w/ Radeon 780M Graphics,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-84.2945,33.6163,31.21674346923828,machine,N,1.0
